date,open,close,high,low,volume
2024-01-02,5.07,5.12,5.18,5.06,69761.63
2024-01-03,5.15,5.17,5.25,5.11,85414.0
2024-01-04,5.12,5.16,5.18,5.11,72113.2
2024-01-05,5.19,5.17,5.29,5.14,75094.8
2024-01-08,5.2,5.17,5.23,5.15,79555.0
2024-01-09,5.15,5.19,5.27,5.14,62448.2
2024-01-10,5.17,5.16,5.23,5.13,55460.4
2024-01-11,5.13,5.21,5.21,5.13,55513.81
2024-01-12,5.21,5.19,5.26,5.18,58013.1
2024-01-15,5.2,5.23,5.24,5.15,54144.1
2024-01-16,5.23,5.16,5.27,5.11,60599.8
2024-01-17,5.33,5.09,5.33,5.06,77530.2
2024-01-18,5.08,5.0,5.08,4.88,88495.8
2024-01-19,5.01,4.96,5.04,4.95,52335.01
2024-01-22,4.96,4.65,4.96,4.6,99287.2
2024-01-23,4.64,4.7,4.74,4.51,111121.0
2024-01-24,4.74,5.17,5.17,4.74,296463.97
2024-01-25,5.69,5.69,5.69,5.68,157500.53
2024-01-26,6.16,5.63,6.16,5.62,815957.81
2024-01-29,5.6,5.32,5.76,5.3,499869.12
2024-01-30,5.16,4.99,5.47,4.99,291295.26
2024-01-31,5.02,4.8,5.43,4.8,337031.17
2024-02-01,4.79,4.58,5.0,4.56,272555.17
2024-02-02,4.62,4.49,4.8,4.36,274899.17
2024-02-05,4.43,4.04,4.43,4.04,240396.0
2024-02-06,3.75,3.82,3.99,3.64,295425.49
2024-02-07,3.79,3.58,3.8,3.5,261174.3
2024-02-08,3.53,3.79,3.81,3.53,206255.37
2024-02-19,3.83,3.96,4.01,3.81,158753.95
2024-02-20,3.94,4.07,4.09,3.86,137010.67
2024-02-21,4.05,4.09,4.21,3.98,166957.37
2024-02-22,4.06,4.2,4.2,4.06,152742.51
2024-02-23,4.21,4.28,4.29,4.16,140897.98
2024-02-26,4.28,4.31,4.39,4.24,132983.42
2024-02-27,4.28,4.43,4.43,4.25,101890.22
2024-02-28,4.45,4.14,4.55,4.14,173527.18
2024-02-29,4.1,4.22,4.23,4.06,149244.67
2024-03-01,4.22,4.32,4.4,4.16,169952.0
2024-03-04,4.28,4.23,4.38,4.16,128122.8
2024-03-05,4.21,4.2,4.24,4.1,94238.0
2024-03-06,4.2,4.27,4.31,4.15,127730.8
2024-03-07,4.21,4.2,4.29,4.19,91131.93
2024-03-08,4.19,4.18,4.21,4.1,75768.4
2024-03-11,4.18,4.23,4.24,4.16,80207.0
2024-03-12,4.24,4.34,4.4,4.22,150483.06
2024-03-13,4.33,4.26,4.34,4.22,107720.24
2024-03-14,4.24,4.25,4.32,4.2,79594.08
2024-03-15,4.25,4.31,4.31,4.22,65684.12
2024-03-18,4.31,4.33,4.34,4.29,64317.89
2024-03-19,4.33,4.3,4.36,4.3,58200.32
2024-03-20,4.32,4.38,4.38,4.31,69397.09
2024-03-21,4.37,4.39,4.45,4.36,60397.6
2024-03-22,4.39,4.41,4.48,4.3,111653.72
2024-03-25,4.4,4.39,4.54,4.32,105910.58
2024-03-26,4.35,4.48,4.5,4.34,114712.4
2024-03-27,4.51,4.32,4.51,4.31,114213.24
2024-03-28,4.3,4.33,4.43,4.3,110226.25
2024-03-29,4.33,4.33,4.36,4.29,82996.0
2024-04-01,4.33,4.41,4.45,4.33,89265.15
2024-04-02,4.41,4.46,4.49,4.37,83580.73
2024-04-03,4.43,4.4,4.46,4.38,66999.42
2024-04-08,4.38,4.3,4.42,4.29,94090.78
2024-04-09,4.3,4.37,4.37,4.29,57730.01
2024-04-10,4.36,4.23,4.36,4.2,79704.0
2024-04-11,4.19,4.25,4.29,4.17,46793.33
2024-04-12,4.24,4.16,4.27,4.15,59519.4
2024-04-15,4.12,3.95,4.18,3.84,93415.06
2024-04-16,3.94,3.7,3.94,3.69,103957.41
2024-04-17,3.73,3.87,3.89,3.72,79148.0
2024-04-18,3.87,3.81,3.88,3.79,63681.6
2024-04-19,3.79,3.77,3.88,3.73,55940.0
2024-04-22,3.74,3.72,3.79,3.66,59192.4
2024-04-23,3.7,3.77,3.81,3.69,50516.21
2024-04-24,3.77,3.78,3.83,3.77,47031.01
2024-04-25,3.79,3.84,3.85,3.76,44641.08
2024-04-26,3.86,3.99,4.0,3.8,78192.48
2024-04-29,3.99,4.28,4.3,3.98,133767.37
2024-04-30,4.26,4.19,4.29,4.12,113210.31
2024-05-06,4.37,4.32,4.48,4.28,197299.64
2024-05-07,4.31,4.49,4.67,4.24,253087.2
2024-05-08,4.45,4.33,4.47,4.26,159504.98
2024-05-09,4.32,4.5,4.77,4.29,440453.11
2024-05-10,4.5,4.6,4.7,4.38,421597.9
