date,open,close,high,low,volume
2024-01-02,6.14,6.2,6.22,6.11,28848.2
2024-01-03,6.17,6.16,6.23,6.1,28100.0
2024-01-04,6.2,6.15,6.2,6.1,15473.75
2024-01-05,6.14,6.08,6.2,6.05,21829.0
2024-01-08,6.04,5.99,6.09,5.99,16342.0
2024-01-09,6.0,6.01,6.12,5.97,20434.85
2024-01-10,6.01,5.93,6.05,5.88,25814.85
2024-01-11,5.96,6.01,6.02,5.94,20117.09
2024-01-12,6.05,6.22,6.5,6.04,107718.0
2024-01-15,6.28,6.14,6.31,6.08,93459.0
2024-01-16,6.11,5.91,6.12,5.83,88436.96
2024-01-17,5.89,5.73,5.93,5.73,48659.0
2024-01-18,5.64,5.65,5.73,5.5,62663.0
2024-01-19,5.62,5.57,5.69,5.56,22286.0
2024-01-22,5.5,5.16,5.6,5.02,75111.39
2024-01-23,5.16,5.15,5.26,5.07,53021.2
2024-01-24,5.19,5.34,5.35,5.13,48080.0
2024-01-25,5.5,5.65,5.65,5.36,60095.83
2024-01-26,5.65,5.87,6.02,5.58,81027.0
2024-01-29,5.86,5.74,5.94,5.62,63539.54
2024-01-30,5.75,5.45,5.79,5.38,56686.11
2024-01-31,5.45,5.21,5.45,5.1,50832.0
2024-02-01,5.29,5.11,5.29,4.96,46200.0
2024-02-02,5.15,4.97,5.17,4.82,57087.0
2024-02-05,4.99,4.5,5.01,4.47,84138.0
2024-02-06,4.46,4.73,4.86,4.21,61188.5
2024-02-07,4.79,4.45,4.79,4.26,77598.46
2024-02-08,4.42,4.73,4.76,4.2,84321.04
2024-02-19,4.82,5.15,5.2,4.81,103489.15
2024-02-20,5.12,5.17,5.2,4.97,59392.85
2024-02-21,5.17,5.3,5.51,5.09,73673.03
2024-02-22,5.3,5.27,5.42,5.18,53349.0
2024-02-23,5.29,5.4,5.45,5.15,47258.8
2024-02-26,5.38,5.32,5.48,5.3,43316.1
2024-02-27,5.35,5.7,5.75,5.25,77487.6
2024-02-28,5.62,5.47,5.95,5.35,97636.0
2024-02-29,5.25,5.61,5.67,5.25,58641.0
2024-03-01,5.67,5.53,5.75,5.52,37556.0
2024-03-04,5.52,5.45,5.54,5.38,37602.0
2024-03-05,5.41,5.29,5.43,5.25,36089.0
2024-03-06,5.28,5.42,5.44,5.27,33212.0
2024-03-07,5.45,5.37,5.52,5.29,33485.0
2024-03-08,5.42,5.42,5.43,5.3,25411.24
2024-03-11,5.41,5.45,5.51,5.39,37054.8
2024-03-12,5.43,5.46,5.49,5.4,45203.64
2024-03-13,5.45,5.45,5.46,5.37,37306.29
2024-03-14,5.43,5.45,5.54,5.37,50802.06
2024-03-15,5.42,5.48,5.48,5.35,37547.0
2024-03-18,5.55,5.51,5.58,5.46,39416.0
