date,open,close,high,low,volume
2024-01-02,3.63,3.8,3.89,3.63,431312.66
2024-01-03,3.83,3.79,3.86,3.75,244888.0
2024-01-04,3.79,3.8,3.84,3.76,195405.0
2024-01-05,3.77,3.69,3.81,3.68,168392.0
2024-01-08,3.71,3.65,3.73,3.64,127279.0
2024-01-09,3.63,3.68,3.68,3.6,115755.0
2024-01-10,3.65,3.63,3.66,3.6,100690.02
2024-01-11,3.64,3.67,3.68,3.62,103249.83
2024-01-12,3.68,3.7,3.77,3.65,189227.5
2024-01-15,3.71,3.72,3.78,3.68,209933.0
2024-01-16,3.71,3.65,3.72,3.6,196104.0
2024-01-17,3.64,3.58,3.7,3.58,130172.96
2024-01-18,3.59,3.5,3.59,3.4,223719.0
2024-01-19,3.51,3.47,3.53,3.44,113532.0
2024-01-22,3.46,3.26,3.46,3.21,183379.0
2024-01-23,3.26,3.22,3.26,3.18,204900.07
2024-01-24,3.23,3.35,3.35,3.21,188254.62
2024-01-25,3.36,3.51,3.51,3.33,155609.0
2024-01-26,3.51,3.66,3.69,3.49,268792.0
2024-01-29,3.63,3.57,3.67,3.55,160228.0
2024-01-30,3.56,3.46,3.6,3.45,130292.0
2024-01-31,3.42,3.32,3.46,3.3,200968.01
2024-02-01,3.32,3.23,3.33,3.2,208608.93
2024-02-02,3.25,3.13,3.28,3.01,264455.21
2024-02-05,3.1,2.82,3.12,2.82,356853.22
2024-02-06,2.62,2.83,2.94,2.59,364622.7
2024-02-07,2.81,2.8,2.91,2.71,310641.75
2024-02-08,2.82,2.95,2.95,2.77,268115.71
2024-02-19,2.99,3.04,3.08,2.98,230676.59
2024-02-20,3.01,3.05,3.06,2.98,119691.42
2024-02-21,3.03,3.07,3.15,3.01,172763.58
2024-02-22,3.06,3.1,3.12,3.03,100247.29
2024-02-23,3.1,3.13,3.14,3.07,135150.74
2024-02-26,3.14,3.15,3.2,3.12,130174.0
2024-02-27,3.13,3.23,3.24,3.11,127032.14
2024-02-28,3.23,3.06,3.27,3.04,231015.74
2024-02-29,3.04,3.13,3.14,3.02,117242.0
2024-03-01,3.14,3.12,3.16,3.08,112547.26
2024-03-04,3.11,3.1,3.13,3.06,102189.55
2024-03-05,3.09,3.06,3.09,3.04,108141.0
2024-03-06,3.05,3.08,3.09,3.04,104414.5
2024-03-07,3.07,3.08,3.13,3.07,120561.0
2024-03-08,3.09,3.12,3.12,3.06,89231.0
2024-03-11,3.12,3.14,3.16,3.11,92647.15
2024-03-12,3.14,3.16,3.17,3.11,103190.0
2024-03-13,3.16,3.13,3.17,3.11,78113.01
2024-03-14,3.12,3.18,3.19,3.11,170475.03
2024-03-15,3.18,3.2,3.21,3.14,112296.2
2024-03-18,3.21,3.23,3.23,3.19,109132.01
2024-03-19,3.23,3.2,3.24,3.2,89189.7
2024-03-20,3.2,3.23,3.23,3.18,124613.3
2024-03-21,3.22,3.23,3.25,3.19,92104.01
