date,open,close,high,low,volume
2024-01-02,37.08,36.95,37.51,36.76,98925.57
2024-01-03,36.7,36.27,37.09,35.64,104913.02
2024-01-04,36.49,35.56,36.51,35.4,90666.31
2024-01-05,35.37,33.0,35.45,32.87,222443.33
2024-01-08,32.73,32.18,33.16,31.68,107234.58
2024-01-09,32.65,32.84,33.44,32.5,108620.58
2024-01-10,32.84,31.88,32.84,31.57,84415.45
2024-01-11,31.77,32.91,33.13,31.76,114411.16
2024-01-12,32.93,32.2,32.94,32.07,88585.51
2024-01-15,31.91,32.17,32.46,31.73,62364.8
2024-01-16,32.06,31.69,32.06,31.19,92313.43
2024-01-17,31.68,31.15,32.08,31.15,83587.44
2024-01-18,31.97,34.27,34.27,31.23,293413.85
2024-01-19,37.13,37.7,37.7,36.66,250877.96
2024-01-22,39.68,36.53,40.59,36.53,709664.2
2024-01-23,36.31,40.18,40.18,36.31,299373.52
2024-01-24,41.97,44.2,44.2,40.21,852498.1
2024-01-25,42.57,44.57,48.4,41.74,822818.17
2024-01-26,42.57,43.08,46.86,41.98,721325.07
2024-01-29,40.63,38.85,42.37,38.78,548408.42
2024-01-30,37.62,35.78,39.22,35.46,427111.32
2024-01-31,35.63,34.37,36.81,34.35,383261.35
2024-02-01,33.86,37.81,37.81,33.08,403384.79
2024-02-02,37.81,38.94,40.86,37.71,668740.59
2024-02-05,38.95,39.3,42.56,37.42,629814.57
2024-02-06,36.63,40.84,41.66,35.47,604464.25
2024-02-07,40.84,41.26,43.06,39.81,536078.95
2024-02-08,42.13,41.74,43.33,41.09,505618.45
2024-02-19,43.53,45.91,45.91,42.45,666131.03
2024-02-20,45.02,44.49,46.0,43.73,588552.44
2024-02-21,42.57,42.66,44.43,42.15,465225.29
2024-02-22,43.96,43.46,44.36,42.57,401359.16
2024-02-23,44.35,44.97,47.52,43.07,586971.6
2024-02-26,43.5,45.74,46.53,43.12,515976.5
2024-02-27,44.69,48.46,50.14,44.43,620983.87
2024-02-28,47.52,43.63,48.39,43.62,580620.99
2024-02-29,44.06,45.33,45.93,44.06,390053.03
2024-03-01,45.04,47.7,48.41,45.04,520140.31
2024-03-04,48.51,48.08,50.23,46.35,562187.87
2024-03-05,47.22,49.51,51.97,46.88,640725.98
