date,open,close,high,low,volume
2019-01-02,3017.0674,2969.5353,3018.7759,2958.4883,68663021.0
2019-01-03,2963.0186,2964.8421,3000.4413,2953.2548,70867103.0
2019-01-04,2940.1916,3035.8741,3036.8147,2935.8295,103318972.0
2019-01-07,3055.1535,3054.303,3061.749,3035.9123,101164359.0
2019-01-08,3049.8747,3047.7035,3055.51,3038.5339,86170585.0
2019-01-09,3065.2307,3078.4759,3117.9614,3062.8474,107364350.0
2019-01-10,3077.4817,3072.6864,3092.5411,3062.5721,85271756.0
2019-01-11,3082.2615,3094.7782,3102.8333,3071.0264,71786424.0
2019-01-14,3092.4984,3067.7845,3097.4064,3064.3827,66121702.0
2019-01-15,3071.5185,3127.9904,3129.3708,3064.6705,88772962.0
2019-01-16,3126.1347,3128.6517,3135.0117,3117.2926,80214341.0
2019-01-17,3132.6285,3111.4168,3141.7099,3110.0608,80174871.0
2019-01-18,3124.5025,3168.1739,3171.6864,3120.3458,103963834.0
2019-01-21,3170.8773,3185.6364,3199.2134,3170.8773,93915022.0
2019-01-22,3181.9494,3143.3171,3181.9494,3135.3378,72990528.0
2019-01-23,3136.096,3141.0532,3157.6269,3131.8673,59870478.0
2019-01-24,3146.6046,3158.7817,3165.6296,3125.3008,72934636.0
2019-01-25,3165.1814,3184.4696,3203.1747,3164.4082,83967729.0
2019-01-28,3203.1189,3183.7777,3228.8678,3174.7243,82622431.0
2019-01-29,3177.261,3193.9698,3200.9898,3148.2345,77658334.0
2019-01-30,3181.6551,3168.4829,3202.896,3167.8934,63746517.0
2019-01-31,3182.6987,3201.6331,3216.0673,3178.0105,86247839.0
2019-02-01,3225.7335,3247.3971,3247.4956,3207.7168,82019641.0
2019-02-11,3239.8079,3306.4725,3307.0638,3239.8079,98818434.0
2019-02-12,3306.3523,3330.3353,3335.3606,3298.6337,122232462.0
2019-02-13,3337.7794,3397.0276,3405.5773,3329.1436,163828332.0
2019-02-14,3392.8547,3402.1403,3415.3994,3381.9821,151127290.0
2019-02-15,3391.242,3338.7047,3395.0294,3335.8705,143668603.0
2019-02-18,3366.423,3445.7448,3445.7448,3366.423,182886089.0
2019-02-19,3454.7216,3439.6078,3480.7938,3419.0731,179083785.0
2019-02-20,3449.9321,3451.9273,3463.7735,3421.505,147390311.0
2019-02-21,3450.1411,3442.7056,3500.2519,3431.631,180143287.0
